Date,6701.T,6758.T,9983.T,7974.T,6702.T,6861.T,6367.T,9843.T,8113.T,6594.T
2022-02-04,983.2384643554688,2456.37646484375,20887.26953125,5264.81494140625,1550.318359375,58655.95703125,21544.083984375,3203.462890625,1438.283935546875,4829.98291015625
2022-02-07,958.7047729492188,2468.0732421875,20553.53515625,5292.8671875,1538.3856201171875,57453.3125,21203.087890625,3136.864990234375,1419.2745361328125,4803.99169921875
2022-02-08,960.5919799804688,2441.7548828125,20585.626953125,5219.568359375,1551.2730712890625,57159.984375,21293.072265625,3111.769775390625,1404.131103515625,4827.576171875
2022-02-09,973.8024291992188,2452.4775390625,20774.953125,5256.669921875,1558.91015625,58176.85546875,21383.056640625,3152.3076171875,1423.4627685546875,4887.740234375
2022-02-10,1000.2234497070312,2506.088623046875,20636.966796875,5253.955078125,1580.86669921875,59017.734375,21264.65625,3219.87109375,1437.6396484375,4952.7177734375
2022-02-14,979.4641723632812,2435.906494140625,19998.380859375,5225.9033203125,1527.4073486328125,55556.453125,20393.228515625,3200.567138671875,1354.19091796875,4844.42236328125
2022-02-15,992.6746215820312,2380.345703125,20206.962890625,5196.041015625,1530.74853515625,56309.33203125,20369.548828125,3217.9404296875,1379.322265625,4868.48828125
2022-02-16,983.2384643554688,2404.71435546875,20675.474609375,5303.7255859375,1585.6397705078125,56104.00390625,20800.52734375,3240.139892578125,1389.63232421875,4991.22314453125
2022-02-17,970.0279541015625,2370.597900390625,20441.21875,5317.29931640625,1567.9791259765625,53659.6015625,20615.82421875,3192.64794921875,1366.7564697265625,4842.01513671875
2022-02-18,966.2535400390625,2354.02734375,20646.595703125,5382.45361328125,1563.683349609375,52769.828125,20596.880859375,3169.38623046875,1381.2552490234375,4842.01513671875
2022-02-21,966.2535400390625,2317.961669921875,20669.056640625,5318.205078125,1541.726806640625,51332.51953125,20317.455078125,3203.3095703125,1403.16455078125,4791.9580078125
2022-02-22,945.4942016601562,2256.552001953125,20332.115234375,5240.38134765625,1529.3165283203125,51048.9765625,20033.29296875,3208.155517578125,1385.12158203125,4725.53759765625
2022-02-24,910.5807495117188,2233.157958984375,19555.541015625,5162.55908203125,1521.6795654296875,51440.078125,19280.2734375,3286.663330078125,1393.176513671875,4673.0751953125
2022-02-25,925.6784057617188,2302.36572265625,19906.9375,5148.98486328125,1593.2769775390625,53268.4921875,19810.701171875,3306.047607421875,1379.322265625,4773.18701171875
2022-02-28,935.114501953125,2302.36572265625,19932.7265625,5250.3359375,1581.343994140625,52584.05859375,20085.392578125,3342.878662109375,1391.8878173828125,4756.8232421875
2022-03-01,988.9000854492188,2295.542236328125,20403.396484375,5259.38525390625,1621.4384765625,52936.05078125,20445.32421875,3369.047607421875,1397.6873779296875,4849.2353515625
2022-03-02,975.6896362304688,2259.4765625,20390.505859375,5273.86376953125,1576.57080078125,51850.734375,19678.09375,3364.20166015625,1360.634765625,4834.79541015625
2022-03-03,968.1407470703125,2291.643310546875,20155.169921875,5368.88037109375,1565.5926513671875,53072.93359375,20000.142578125,3371.95556640625,1349.6800537109375,4844.42236328125
2022-03-04,935.114501953125,2219.51123046875,19758.640625,5318.205078125,1517.8609619140625,52652.5,19588.109375,3327.37060546875,1317.4605712890625,4704.35986328125
2022-03-07,901.1445922851562,2165.900390625,19571.66015625,5177.9423828125,1469.175048828125,50648.09375,18612.49609375,3308.955322265625,1282.3409423828125,4411.240234375
2022-03-08,897.3702392578125,2173.698486328125,19046.18359375,5104.6435546875,1447.218505859375,51655.18359375,18939.279296875,3110.262939453125,1292.3291015625,4401.13232421875
2022-03-09,891.7085571289062,2132.75830078125,18920.453125,5212.3291015625,1527.4073486328125,51528.07421875,19280.2734375,3120.925048828125,1275.8970947265625,4221.12060546875
2022-03-10,933.227294921875,2304.314697265625,19378.232421875,5302.8212890625,1576.093505859375,53092.48828125,19976.4609375,3204.27880859375,1295.873291015625,4435.3056640625
2022-03-11,915.2987670898438,2245.829833984375,18943.021484375,5307.34521484375,1558.4327392578125,50061.4296875,19517.0703125,3155.81689453125,1269.453369140625,4246.63037109375
2022-03-14,920.016845703125,2218.53662109375,18675.4453125,5267.529296875,1591.3675537109375,49914.76171875,19341.83984375,3143.216796875,1269.453369140625,4188.39111328125
2022-03-15,912.4679565429688,2242.9052734375,17827.587890625,5198.7548828125,1582.298583984375,49425.88671875,19564.427734375,3182.955322265625,1326.8043212890625,4195.611328125
2022-03-16,930.3964233398438,2304.314697265625,18062.92578125,5413.22119140625,1667.73779296875,51146.7421875,19663.884765625,3196.52490234375,1337.4366455078125,4383.3232421875
2022-03-17,935.114501953125,2392.042724609375,19313.755859375,5515.47705078125,1684.44384765625,53174.58984375,20999.4375,3233.35546875,1398.9761962890625,4615.3173828125
2022-03-18,960.5919799804688,2422.259765625,19410.470703125,5514.57177734375,1670.601806640625,53684.0,21179.408203125,3279.878662109375,1386.4105224609375,4667.78076171875
2022-03-22,943.6069946289062,2450.528076171875,19552.318359375,5598.728515625,1700.1953125,53772.16796875,21747.728515625,3130.6171875,1366.1121826171875,4613.873046875
2022-03-23,983.2384643554688,2504.13916015625,20571.037109375,5781.52294921875,1756.5185546875,56221.26171875,22334.990234375,3195.555419921875,1392.8543701171875,4805.435546875
2022-03-24,975.6896362304688,2531.43212890625,20384.05859375,5854.82080078125,1744.1082763671875,56583.71875,22178.703125,3161.632080078125,1372.5560302734375,4765.96826171875
2022-03-25,979.4641723632812,2506.088623046875,20332.474609375,5952.55224609375,1758.9049072265625,55408.16015625,21832.978515625,3150.001708984375,1392.2098388671875,4750.56591796875
2022-03-28,970.0279541015625,2479.770263671875,19968.185546875,5978.794921875,1741.7218017578125,55349.3828125,21278.86328125,3106.38623046875,1385.44384765625,4678.85009765625
2022-03-29,973.8024291992188,2524.609130859375,20342.146484375,6062.04736328125,1756.9957275390625,55829.40234375,21581.966796875,3174.232421875,1408.64208984375,4750.0849609375
2022-03-30,998.5762329101562,2528.518798828125,20293.791015625,5836.49951171875,1805.4945068359375,56074.30859375,21344.017578125,3044.35546875,1398.33154296875,4737.525390625
2022-03-31,981.4251098632812,2488.4453125,20306.681640625,5700.61669921875,1768.5201416015625,56084.109375,21329.740234375,2977.478515625,1404.45361328125,4708.544921875
2022-04-01,975.7080688476562,2449.349609375,20074.5703125,5884.56787109375,1768.0400390625,56975.57421875,21286.912109375,2994.924560546875,1451.4940185546875,4621.11669921875
2022-04-04,1002.3875732421875,2472.8076171875,19745.74609375,5891.962890625,1806.4549560546875,56985.37109375,21415.40234375,3016.247802734375,1445.6944580078125,4661.20849609375
2022-04-05,1000.4818725585938,2485.51318359375,20151.943359375,5846.66796875,1805.974609375,57573.15625,20977.580078125,2985.232177734375,1446.0166015625,4649.615234375
2022-04-06,994.7648315429688,2430.779296875,20074.5703125,5866.07958984375,1808.3756103515625,57191.09375,20239.93359375,2964.87841796875,1407.9974365234375,4557.35693359375
2022-04-07,977.61376953125,2354.54248046875,19400.80078125,5840.197265625,1776.2032470703125,55956.75390625,19502.29296875,2844.69384765625,1404.7757568359375,4411.9658203125
2022-04-08,987.1421508789062,2383.864501953125,19397.57421875,5898.43310546875,1788.2078857421875,56583.71875,19835.42578125,2893.155029296875,1417.34130859375,4424.5244140625
2022-04-11,968.08544921875,2290.0341796875,18868.873046875,5890.11376953125,1775.2427978515625,55222.03125,19273.86328125,2869.893798828125,1395.4320068359375,4267.0576171875
2022-04-12,956.6512451171875,2229.43603515625,18269.25,5904.9033203125,1772.361572265625,53311.7421875,18674.23046875,2803.01708984375,1412.5084228515625,4089.304931640625
2022-04-13,989.0479125976562,2248.00634765625,18794.7265625,5965.912109375,1831.4244384765625,54879.16015625,19421.39453125,2786.5400390625,1405.4197998046875,4231.31396484375
2022-04-14,979.5194702148438,2248.983642578125,19197.69921875,6004.736328125,1826.1424560546875,55202.43359375,19502.29296875,2764.247314453125,1427.3292236328125,4281.06591796875
2022-04-15,971.8967895507812,2192.295166015625,20893.41796875,5999.189453125,1823.741455078125,54046.47265625,19492.775390625,2723.5400390625,1400.264892578125,4205.71337890625
2022-04-18,956.6512451171875,2177.63427734375,20632.2890625,5901.2060546875,1809.816162109375,53272.5546875,19173.923828125,2678.954833984375,1420.2412109375,4178.6640625
2022-04-19,964.2739868164062,2205.001708984375,20277.671875,5959.44140625,1792.5294189453125,53644.81640625,19307.17578125,2636.30908203125,1427.00732421875,4202.81591796875
2022-04-20,971.8967895507812,2234.3232421875,20783.80859375,5940.029296875,1816.538818359375,52498.64453125,19269.103515625,2651.817138671875,1433.1287841796875,4214.8916015625
2022-04-21,981.4251098632812,2267.554443359375,21357.64453125,5928.0126953125,1825.1820068359375,53331.3359375,19806.869140625,2698.33984375,1430.873779296875,4332.7490234375
2022-04-22,979.5194702148438,2205.001708984375,20780.58203125,5871.62646484375,1825.1820068359375,52351.6953125,19545.123046875,2657.63232421875,1407.353271484375,4327.9189453125
2022-04-25,968.08544921875,2170.79248046875,19684.49609375,5818.9365234375,1796.370849609375,50029.96875,18888.38671875,2645.032470703125,1427.9737548828125,4039.55224609375
2022-04-26,981.4251098632812,2163.95068359375,19742.521484375,5675.65869140625,1835.265869140625,49559.7421875,19226.2734375,2623.708984375,1434.7398681640625,4043.4169921875
2022-04-27,977.61376953125,2147.3349609375,19658.703125,5667.3388671875,1824.7017822265625,49295.23046875,18931.21484375,2558.770751953125,1429.9071044921875,4071.43212890625
2022-04-28,962.3683471679688,2193.2724609375,19394.353515625,5537.92724609375,1794.4501953125,51773.71484375,19078.74609375,2587.847412109375,1458.5823974609375,4124.5654296875
2022-05-02,1015.7272338867188,2181.54345703125,19568.4375,5407.58984375,1884.7249755859375,51176.13671875,18540.98046875,2534.539306640625,1453.7493896484375,4070.465576171875
2022-05-06,1042.406982421875,2171.769775390625,19768.310546875,5346.5810546875,1977.4005126953125,51185.93359375,18774.169921875,2463.78564453125,1425.396240234375,3973.86083984375
2022-05-09,1032.8785400390625,2118.990478515625,18530.375,5196.8330078125,1928.4217529296875,49216.87109375,18203.09375,2363.954833984375,1359.668212890625,3967.58154296875
2022-05-10,1019.5386962890625,2052.527587890625,18704.462890625,5209.77392578125,1869.8389892578125,49373.609375,18678.990234375,2462.816650390625,1377.388916015625,4016.367431640625
2022-05-11,1008.1048583984375,2095.533203125,19020.392578125,5378.93505859375,1839.107421875,49305.03515625,19421.39453125,2517.093505859375,1377.0667724609375,3992.698974609375
2022-05-12,981.4251098632812,2109.216552734375,18146.744140625,5292.04345703125,1764.6787109375,48168.65625,19587.955078125,2393.03173828125,1404.131103515625,3870.975830078125
2022-05-13,994.7648315429688,2169.81494140625,18949.46875,5292.04345703125,1841.0281982421875,49980.98046875,19488.017578125,2528.72412109375,1416.374755859375,4003.80810546875
2022-05-16,1013.8217163085938,2185.453369140625,19287.96875,5207.92529296875,1838.1470947265625,50284.66796875,19711.689453125,2519.03173828125,1418.9522705078125,3998.4951171875
2022-05-17,1013.8217163085938,2197.18212890625,19416.91796875,5292.96826171875,1873.6805419921875,50304.265625,19578.4375,2486.078125,1423.784912109375,4012.50244140625
2022-05-18,1017.6329345703125,2261.6904296875,19352.443359375,5478.76708984375,1955.7921142578125,50696.1171875,19478.5,2505.462890625,1421.5299072265625,4026.5107421875
2022-05-19,994.7648315429688,2226.50390625,18749.591796875,5468.59912109375,1892.407958984375,49236.4609375,19016.876953125,2430.83203125,1408.9642333984375,3923.6259765625
2022-05-20,981.4251098632812,2252.8935546875,19223.490234375,5480.61572265625,1876.08154296875,48060.8984375,18774.169921875,2391.093505859375,1420.2412109375,3972.894287109375
2022-05-23,989.0479125976562,2238.232421875,19487.841796875,5528.68359375,1895.7691650390625,48491.93359375,18826.51953125,2424.04736328125,1432.4844970703125,4060.32275390625
2022-05-24,971.8967895507812,2222.594482421875,19297.642578125,5522.21240234375,1883.764404296875,47757.21484375,18474.353515625,2388.185546875,1419.9188232421875,3962.7509765625
2022-05-25,979.5194702148438,2190.34033203125,19207.37109375,5287.421875,1853.03271484375,48354.79296875,18507.669921875,2507.401611328125,1418.6300048828125,3947.294189453125
2022-05-26,975.7080688476562,2202.06884765625,19284.744140625,5314.22900390625,1819.9000244140625,48384.171875,18431.5234375,2467.66259765625,1414.1192626953125,3920.727783203125
2022-05-27,985.2365112304688,2233.345947265625,19229.939453125,5241.203125,1828.5433349609375,48051.1015625,18441.041015625,2471.540283203125,1413.47509765625,3993.181884765625
2022-05-30,1002.3875732421875,2344.768798828125,19858.578125,5391.87548828125,1872.72021484375,50588.36328125,19645.0625,2488.0166015625,1449.560791015625,4174.31689453125
2022-05-31,992.8591918945312,2368.225830078125,19971.41015625,5307.7578125,1857.8345947265625,50539.375,19687.892578125,2521.939453125,1424.7518310546875,4192.1884765625
2022-06-01,1006.198974609375,2418.0732421875,19861.80078125,5400.1953125,1879.9229736328125,50578.5546875,20044.81640625,2531.632080078125,1432.806640625,4218.2724609375
2022-06-02,977.61376953125,2340.85888671875,20358.265625,5312.3798828125,1796.370849609375,49971.1875,20082.888671875,2538.41650390625,1388.343505859375,4215.3740234375
2022-06-03,990.9534912109375,2384.841552734375,21551.068359375,5304.98486328125,1850.6317138671875,50235.69140625,20092.40625,2542.2939453125,1387.0548095703125,4222.13671875
2022-06-06,996.6705932617188,2360.4072265625,22147.474609375,5345.6572265625,1822.78125,50225.88671875,20044.81640625,2525.816650390625,1378.355712890625,4196.53662109375
2022-06-07,1017.6329345703125,2370.18115234375,22076.548828125,5402.04443359375,1824.7017822265625,50490.39453125,20216.140625,2501.5859375,1351.61328125,4178.18115234375
2022-06-08,1010.0103759765625,2413.18603515625,22082.998046875,5449.18701171875,1827.1029052734375,50235.69140625,20949.021484375,2508.370361328125,1391.5655517578125,4308.11572265625
2022-06-09,1013.8217163085938,2402.434814453125,22511.76171875,5537.001953125,1824.2218017578125,50558.96484375,20963.30078125,2470.570556640625,1388.021240234375,4297.005859375
2022-06-10,1002.3875732421875,2371.158203125,22302.212890625,5448.2626953125,1770.44091796875,49363.8125,20525.47265625,2409.509033203125,1354.835205078125,4282.5146484375
2022-06-13,979.5194702148438,2253.87060546875,21651.005859375,5343.80810546875,1691.2103271484375,47414.33984375,19578.4375,2404.6630859375,1352.579833984375,4049.69580078125
2022-06-14,968.08544921875,2195.2275390625,21615.544921875,5292.04345703125,1662.879638671875,47130.24609375,19383.318359375,2400.7861328125,1355.1573486328125,4022.646728515625
2022-06-15,973.8023681640625,2172.7470703125,21644.55859375,5195.908203125,1642.231689453125,45308.12109375,18926.455078125,2356.20166015625,1347.1024169921875,3981.589111328125
2022-06-16,983.330810546875,2205.978759765625,21957.26953125,5220.86669921875,1636.94970703125,45553.03125,19102.537109375,2415.324462890625,1342.2696533203125,3960.819091796875
2022-06-17,968.08544921875,2192.295166015625,22076.548828125,5209.77392578125,1561.0804443359375,45131.78515625,18812.2421875,2346.509033203125,1373.200439453125,3902.85595703125
2022-06-20,952.8399047851562,2155.15380859375,22276.423828125,5194.984375,1527.94775390625,45141.5859375,19069.2265625,2355.232177734375,1390.2769775390625,3832.333740234375
2022-06-21,983.330810546875,2241.1650390625,22244.189453125,5320.69873046875,1584.129150390625,46189.796875,19797.349609375,2333.908935546875,1389.63232421875,3864.2138671875
2022-06-22,987.1421508789062,2222.594482421875,22405.376953125,5331.79150390625,1588.93115234375,46424.91015625,19359.525390625,2316.46240234375,1414.44140625,3797.5556640625
2022-06-23,985.2365112304688,2198.159423828125,22824.470703125,5291.119140625,1587.0103759765625,45210.16015625,19616.509765625,2346.509033203125,1440.217041015625,3807.216796875
2022-06-24,996.6705932617188,2199.13671875,22708.41015625,5346.5810546875,1635.9891357421875,45308.12109375,20292.287109375,2398.84765625,1496.9237060546875,4053.07763671875
2022-06-27,1000.4818725585938,2248.983642578125,23046.91015625,5396.4970703125,1644.6324462890625,46395.51171875,20796.736328125,2467.66259765625,1497.245849609375,4173.35107421875
2022-06-28,1021.4443969726562,2267.554443359375,23211.32421875,5490.78369140625,1645.593017578125,46375.92578125,21010.892578125,2495.7705078125,1478.2364501953125,4166.10595703125
2022-06-29,1029.0670166015625,2245.07421875,23063.029296875,5451.03564453125,1669.1220703125,45915.49609375,20806.25390625,2493.83251953125,1478.236328125,4084.956298828125
2022-06-30,1004.2933349609375,2168.837646484375,22914.73828125,5424.228515625,1629.2666015625,45435.47265625,20701.556640625,2499.647705078125,1468.8536376953125,4047.763916015625
2022-07-01,994.7648315429688,2113.126220703125,21999.177734375,5302.2119140625,1622.063720703125,44681.15234375,20615.89453125,2446.339599609375,1459.4713134765625,3941.014892578125
2022-07-04,1023.3500366210938,2157.10888671875,21718.705078125,5398.34619140625,1649.914794921875,45484.45703125,20963.30078125,2535.5087890625,1491.82470703125,4058.39013671875
2022-07-05,1038.595458984375,2170.79248046875,22660.056640625,5417.7587890625,1684.968017578125,45856.71875,21010.892578125,2527.754638671875,1498.295654296875,4145.33544921875
2022-07-06,1023.3500366210938,2117.03564453125,21947.59765625,5428.85107421875,1673.923828125,46993.09375,20515.95703125,2624.678466796875,1558.7967529296875,4183.01123046875
2022-07-07,1050.029541015625,2194.249755859375,21921.80859375,5400.1953125,1729.6253662109375,48393.96875,21091.79296875,2663.447509765625,1563.64990234375,4321.64013671875
2022-07-08,1048.1240234375,2178.611328125,22005.62890625,5357.673828125,1718.1007080078125,48619.2890625,20977.580078125,2656.662841796875,1552.326171875,4345.79150390625
2022-07-11,1048.1240234375,2224.54931640625,22211.947265625,5463.05224609375,1742.5902099609375,49236.4609375,21029.927734375,2668.2939453125,1578.208984375,4401.33935546875
2022-07-12,1030.9727783203125,2191.317626953125,22053.982421875,5486.16162109375,1709.457275390625,47757.21484375,20815.76953125,2627.586181640625,1588.5621337890625,4264.16015625
2022-07-13,1017.6329345703125,2187.408203125,22276.423828125,5537.001953125,1695.531982421875,48442.95703125,20868.12109375,2619.83203125,1562.0322265625,4240.974609375
2022-07-14,1013.8217163085938,2190.34033203125,22608.4765625,5554.5654296875,1699.3736572265625,50127.92578125,20668.2421875,2632.43212890625,1563.973388671875,4340.9609375
2022-07-15,1011.9159545898438,2190.34033203125,24574.9921875,5730.19775390625,1717.1405029296875,50529.578125,20901.435546875,2647.939697265625,1580.150146484375,4453.02294921875
2022-07-19,1006.198974609375,2241.1650390625,24997.306640625,5586.9189453125,1700.333984375,51107.5625,21277.390625,2674.109130859375,1567.208740234375,4497.9443359375
2022-07-20,1023.3500366210938,2334.01708984375,25645.29296875,5753.30712890625,1787.247314453125,53243.16796875,21981.720703125,2751.647216796875,1606.68017578125,4653.96240234375
2022-07-21,1038.595458984375,2335.971923828125,25796.810546875,5699.69287109375,1825.1820068359375,53419.5,22390.9921875,2761.339599609375,1605.7093505859375,4561.22119140625
2022-07-22,1048.1240234375,2350.6328125,25858.060546875,5711.70947265625,1855.913818359375,55006.51171875,22662.255859375,2820.463134765625,1601.179931640625,4493.1142578125
2022-07-25,1027.161376953125,2288.079833984375,25719.439453125,5626.66748046875,1822.78125,53684.0,22281.5390625,2803.98583984375,1582.4149169921875,4402.30517578125
2022-07-26,1021.4443969726562,2292.966552734375,25696.869140625,5559.18798828125,1817.4991455078125,53125.609375,22272.017578125,2777.81689453125,1585.3267822265625,4333.23291015625
2022-07-27,1019.5386962890625,2279.283447265625,25332.583984375,5536.078125,1807.4151611328125,52714.16015625,22138.767578125,2685.73974609375,1566.561767578125,4424.5244140625
2022-07-28,1008.1048583984375,2282.215087890625,25432.5234375,5547.1708984375,1818.9395751953125,52831.72265625,21796.119140625,2663.447509765625,1561.0616455078125,4425.490234375
2022-07-29,932.8302612304688,2286.124755859375,25854.83984375,5519.43896484375,1778.1239013671875,51362.26953125,22129.25390625,2725.478271484375,1562.0322265625,4442.88037109375
2022-08-01,933.7830810546875,2212.820068359375,25796.810546875,5447.33837890625,1660.478759765625,53654.6171875,22576.595703125,2779.755126953125,1558.1497802734375,4561.70458984375
2022-08-02,918.5376586914062,2195.2275390625,25983.7890625,5342.88427734375,1635.5087890625,52782.73828125,21891.302734375,2841.7861328125,1545.85546875,4514.8505859375
2022-08-03,922.3489990234375,2239.209716796875,26373.8671875,5241.203125,1677.7652587890625,53057.0390625,22757.43359375,2796.232421875,1532.5904541015625,4614.35400390625
2022-08-04,928.066162109375,2244.096923828125,26599.53515625,5262.46337890625,1671.5228271484375,53684.0,22752.67578125,2798.170654296875,1548.1201171875,4717.72216796875
2022-08-05,934.7359619140625,2284.170166015625,26950.92578125,5427.9267578125,1701.294189453125,54781.19140625,22852.6171875,2806.8935546875,1527.413818359375,4696.95166015625
2022-08-08,931.8775024414062,2291.989013671875,27034.748046875,5334.564453125,1705.1358642578125,54369.7421875,22838.33984375,2756.493896484375,1528.060791015625,4717.72216796875
2022-08-09,954.74560546875,2235.30029296875,27437.720703125,5296.66552734375,1711.8583984375,54399.13671875,22962.068359375,2755.5244140625,1532.913818359375,4672.31787109375
2022-08-10,942.3587036132812,2191.317626953125,26686.57421875,5274.48046875,1647.03369140625,53311.7421875,22852.6171875,2745.83203125,1563.64990234375,4626.9130859375
2022-08-12,954.74560546875,2239.209716796875,27205.609375,5294.81689453125,1647.5135498046875,55702.046875,23542.66796875,2773.939697265625,1567.208740234375,4800.31982421875
2022-08-15,951.8871459960938,2264.6220703125,27457.0625,5341.9599609375,1632.6278076171875,56309.4296875,24075.671875,2803.98583984375,1580.7972412109375,4793.55712890625
2022-08-16,933.7830810546875,2268.531982421875,27637.59765625,5394.64892578125,1630.22705078125,56015.53125,24066.15625,2814.647705078125,1603.1212158203125,4771.33740234375
2022-08-17,949.9814453125,2337.926513671875,28411.30859375,5559.18798828125,1631.66748046875,56084.109375,24551.568359375,2839.847412109375,1605.7093505859375,4783.4130859375
2022-08-18,949.9814453125,2296.876220703125,27927.736328125,5610.02734375,1625.9052734375,55427.7578125,24346.935546875,2792.70166015625,1585.9737548828125,4751.53466796875
2022-08-19,946.1700439453125,2345.74609375,27579.568359375,5537.92724609375,1631.66748046875,55858.7890625,24313.62109375,2775.168212890625,1588.2386474609375,4738.0087890625
2022-08-22,948.0757446289062,2332.0625,27469.958984375,5550.8681640625,1632.6278076171875,55124.0625,23923.3828125,2737.17919921875,1597.94482421875,4738.97509765625
2022-08-23,940.4530639648438,2254.84814453125,27405.484375,5490.78369140625,1627.8260498046875,53478.28125,23476.041015625,2675.811767578125,1584.03271484375,4632.22607421875
2022-08-24,930.9246215820312,2223.572021484375,27150.802734375,5347.50537109375,1596.1337890625,52821.91796875,23323.75390625,2663.148681640625,1566.88525390625,4602.27783203125
2022-08-25,931.8775024414062,2227.4814453125,27079.880859375,5353.05224609375,1641.75146484375,53086.42578125,23694.955078125,2637.822509765625,1568.8265380859375,4492.1484375
2022-08-26,928.066162109375,2249.96142578125,27379.693359375,5328.09375,1614.380859375,53057.0390625,24128.0234375,2630.029296875,1586.29736328125,4477.1748046875
2022-08-29,909.9620971679688,2207.93310546875,26612.427734375,5291.119140625,1561.560546875,51038.98828125,22995.3828125,2540.41357421875,1570.7677001953125,4317.775390625
2022-08-30,964.2739868164062,2213.798095703125,26800.185546875,5312.3798828125,1607.1781005859375,52106.7890625,23180.984375,2604.703857421875,1594.062255859375,4425.0078125
2022-08-31,971.8967895507812,2176.656982421875,26528.263671875,5268.00927734375,1590.8519287109375,51763.921875,23304.71875,2608.599853515625,1569.4736328125,4503.7412109375
2022-09-01,951.8871459960938,2150.267333984375,26143.046875,5279.10205078125,1551.4765625,50676.5234375,22924.0,2549.18115234375,1556.531982421875,4351.10498046875
2022-09-02,944.264404296875,2126.809326171875,26321.087890625,5238.4296875,1541.392822265625,50245.484375,23000.142578125,2517.035888671875,1529.35498046875,4356.41748046875
2022-09-05,941.4058227539062,2123.877685546875,25994.13671875,5216.24462890625,1561.560546875,50294.46484375,23219.0546875,2509.2431640625,1509.2957763671875,4406.65283203125
2022-09-06,937.5944213867188,2106.28466796875,26113.91015625,5276.3291015625,1549.555908203125,50656.9296875,22871.65234375,2432.29052734375,1488.5894775390625,4396.99267578125
2022-09-07,950.9342041015625,2057.41455078125,26337.275390625,5333.640625,1541.873046875,50323.84765625,22966.83203125,2397.2236328125,1500.23681640625,4327.43603515625
2022-09-08,971.8967895507812,2106.28466796875,26903.7734375,5408.5146484375,1585.08984375,52508.4375,23794.892578125,2450.79833984375,1545.208251953125,4467.51416015625
2022-09-09,971.8967895507812,2090.64599609375,26958.802734375,5387.25439453125,1584.6094970703125,52841.515625,23580.73828125,2456.642822265625,1539.06103515625,4494.08056640625
2022-09-12,969.9910278320312,2103.352294921875,27577.09375,5450.111328125,1599.975341796875,53870.1328125,23685.435546875,2532.62109375,1556.855712890625,4561.70458984375
2022-09-13,971.8967895507812,2104.329833984375,27547.958984375,5750.533203125,1598.0545654296875,53899.5234375,23680.6796875,2577.428955078125,1565.91455078125,4593.10107421875
2022-09-14,952.8399047851562,2028.0926513671875,26495.89453125,5671.96142578125,1561.560546875,51127.15234375,23028.697265625,2491.70947265625,1560.4144287109375,4414.86376953125
2022-09-15,956.6512451171875,2046.6630859375,26690.123046875,5768.09619140625,1564.921875,50999.796875,23071.52734375,2520.931884765625,1545.85546875,4461.23486328125
2022-09-16,927.1132202148438,2034.934814453125,26340.513671875,5647.0029296875,1526.9871826171875,49231.3671875,22933.517578125,2523.8544921875,1534.855224609375,4421.14404296875
2022-09-20,928.066162109375,2024.1832275390625,26541.21484375,5715.4072265625,1539.9521484375,50292.4296875,22933.517578125,2492.683837890625,1525.7962646484375,4436.11767578125
2022-09-21,920.4434204101562,1988.0196533203125,26576.8203125,5647.92724609375,1519.304443359375,49359.08984375,22029.3125,2452.74658203125,1518.0311279296875,4342.8935546875
2022-09-22,911.8677368164062,1968.4716796875,26311.37890625,5668.26416015625,1513.06201171875,49054.51953125,21786.603515625,2438.134765625,1516.090087890625,4365.1123046875
2022-09-26,898.528076171875,1892.6259765625,26091.251953125,5499.10400390625,1471.766357421875,48494.51953125,21477.271484375,2444.953125,1493.118896484375,4231.31396484375
2022-09-27,892.8109741210938,1882.8519287109375,26321.087890625,5609.103515625,1485.6915283203125,48691.0078125,21539.138671875,2480.99462890625,1510.266357421875,4295.0732421875
2022-09-28,888.0468139648438,1868.97314453125,25207.515625,5518.515625,1499.13671875,48455.21875,21401.126953125,2405.015869140625,1516.090087890625,4259.32958984375
2022-09-29,901.5457763671875,1881.33349609375,25754.59375,5645.5703125,1531.5582275390625,48386.44921875,21668.8203125,2427.420166015625,1534.531494140625,4174.46337890625
2022-09-30,891.9036865234375,1821.8856201171875,24832.01171875,5469.00048828125,1527.68701171875,47060.11328125,21315.08203125,2374.81982421875,1536.7962646484375,3942.656005859375
2022-10-03,898.6532592773438,1865.6376953125,24705.76171875,5437.236328125,1536.3973388671875,47580.82421875,21912.609375,2347.545166015625,1520.943115234375,3976.602783203125
2022-10-04,927.579833984375,1912.7249755859375,25204.28125,5652.1103515625,1592.5302734375,49368.90625,22615.306640625,2470.27978515625,1561.708740234375,4091.53662109375
2022-10-05,926.6156616210938,1915.4716796875,25437.353515625,5615.67529296875,1587.6910400390625,50714.88671875,22897.33984375,2551.12890625,1549.73779296875,4120.63330078125
2022-10-06,928.5440063476562,1947.2554931640625,25812.859375,5657.7158203125,1590.110595703125,51265.0703125,22796.955078125,2558.92138671875,1541.9727783203125,4152.15478515625
2022-10-07,919.8660278320312,1940.5849609375,25861.41796875,5657.7158203125,1571.23828125,51019.44921875,22204.20703125,2488.787353515625,1544.561279296875,4086.201904296875
2022-10-11,898.6532592773438,1861.1251220703125,24861.142578125,5606.3330078125,1531.074462890625,48592.76171875,21601.89453125,2401.119873046875,1473.3834228515625,3704.544921875
2022-10-12,898.6532592773438,1834.0498046875,25437.353515625,5628.7548828125,1542.6881103515625,48298.0234375,21544.53125,2379.689697265625,1478.5599365234375,3741.4013671875
